nct_id,title,official_title,status,why_stopped,phase,study_type,enrollment,conditions,drug_names,intervention_types,primary_outcomes,start_date,completion_date,sponsor,sponsor_type
NCT04981405,Real-world Evidence of COVID-19 Vaccines Effectiveness,"Real-world Evidence of COVID-19 Vaccine Effectiveness Against COVID-19 Hospitalization: the Case-control Study in St. Petersburg, Russia",TERMINATED,"low recruitment, end of COVID-19 pandemic",,OBSERVATIONAL,182,COVID-19 Pneumonia,COVID-19 Vaccines,BIOLOGICAL,Effectiveness of full vaccination against hospitalization with COVID-19 pneumonia,2021-07-16,2022-07-19,Ivan S Moiseev,OTHER
NCT03330405,Javelin Parp Medley: Avelumab Plus Talazoparib In Locally Advanced Or Metastatic Solid Tumors,A PHASE 1B/2 STUDY TO EVALUATE SAFETY AND ANTI TUMOR ACTIVITY OF AVELUMAB IN COMBINATION WITH THE POLY(ADENOSINE DIPHOSPHATE [ADP]-RIBOSE) POLYMERASE (PARP) INHIBITOR TALAZOPARIB IN PATIENTS WITH LOCALLY ADVANCED OR METASTATIC SOLID TUMORS,TERMINATED,The study was terminated since there was no need for further safety or efficacy data to be collected. The participants having benefit from the investigational treatments have been moved to a continuation study (NCT05059522).,"PHASE1, PHASE2",INTERVENTIONAL,223,Avelumab in Combination With Talazoparib Will be Investigated in Patients With Locally Advanced (Primary or Recurrent) or Metastatic Solid Tumors,"Avelumab Phase 1b, Talazoparib Phase 1b, Avelumab Phase 2, Talazoparib Phase 2","DRUG, DRUG, DRUG, DRUG","Phase 1b: Number of Participants With Dose Limiting Toxicities (DLTs), Phase 2: Percentage of Participants With Confirmed Objective Response (OR) as Per Response Evaluation Criteria in Solid Tumors (RECIST) Version (v) 1.1 by Investigator Assessment, Phase 2: Percentage of Participants With Confirmed Objective Response (OR) as Per RECIST v1.1 and Prostate Cancer Working Group 3 (PCWG3) by Investigator Assessment",2017-10-19,2023-01-04,Pfizer,INDUSTRY
NCT01902966,Feasibility - Beta Adrenergic Blockade (BB) in Cervical Cancer (CX),"Effect of a Beta Adrenergic Blockade Combined With Relaxation/Guided Imagery Audio Intervention on Symptom Distress in Women With Advanced, Recurrent Incurable Cervical Cancer - Feasibility Study",TERMINATED,low accrual and lack of funding,NA,INTERVENTIONAL,6,Cervical Cancer,Propranolol,"DRUG, BEHAVIORAL, BEHAVIORAL, BEHAVIORAL",Proportion of Patients Completing Symptom Inventories,2013-09-11,2020-08-14,M.D. Anderson Cancer Center,OTHER
NCT01796522,Utility of Tocolytic Therapy for Maintenance Tocolysis in the Management of Threatened Preterm Delivery,Utility of Tocolytic Therapy for Maintenance Tocolysis in the Management of Threatened Preterm Delivery,WITHDRAWN,have been published new studies that it showed the ineffectiveness of the treatments proposed in this study.,PHASE3,INTERVENTIONAL,0,Preterm Delivery.,"progesterone 200 mg / day vaginally, nifedipine (60 mg / day orally)","DRUG, DRUG",The present study aims to evaluate the efficacy of these tocolytic drugs for maintenance tocolysis in the management of threatened preterm delivery.,2013-03,2013-05,Instituto de Investigacion Sanitaria La Fe,OTHER
NCT00262951,Chemoradiation in Locally Advanced Pancreatic Cancer,A Phase II Pilot Study of Multi-Agent Neo-Adjuvant Chemoradiation in Patients With Locally Advanced Pancreatic Adenocarcinoma,TERMINATED,Closed at a planned interim analysis by meeting a predefined toxicity endpoint,PHASE2,INTERVENTIONAL,23,Pancreatic Cancer,"recombinant interferon alfa, cisplatin, fluorouracil","BIOLOGICAL, DRUG, DRUG, RADIATION, PROCEDURE",Number of Patients in Whom Tumor Was Resectable,2005-01,2011-08,"Masonic Cancer Center, University of Minnesota",OTHER
NCT03665129,IPH5401 (Anti-C5aR) in Combination With Durvalumab in Patients With Advanced Solid Tumors,"A Phase I Study of the Anti-C5aR, IPH5401, in Combination With the Anti-PD-L1, Durvalumab, in Patients With Selected Advanced Solid Tumors",TERMINATED,early termination,PHASE1,INTERVENTIONAL,73,Advanced Solid Tumors,IPH5401 and Durvalumab,BIOLOGICAL,"Occurrence of Drug Limited Toxicities (DLTs), Adverse events (AEs)",2018-09-07,2021-02-24,Innate Pharma,INDUSTRY
NCT02030431,Dynaloc for Treatment of Femoral Neck Fractures,Dynaloc vs. Multiple Cancellous Screws for Treatment of Femoral Neck Fractures,TERMINATED,overweight of hard-ware removals in the Dynaloc group,NA,INTERVENTIONAL,150,Femoral Neck Fracture,,"DEVICE, DEVICE",Shortening of the femoral neck,2014-03,2015-10,Aarhus University Hospital,OTHER
NCT02931253,Metformin as an Upstream Therapy in Atrial Fibrillation,Metformin as an Upstream Therapy in Atrial Fibrillation,TERMINATED,Recruitment issue: Enrollment expectation not met,PHASE2,INTERVENTIONAL,6,Atrial Fibrillation,Metformin,DRUG,Number of Participants Who Maintain Sinus Rhythm,2017-04-11,2018-07-10,The Guthrie Clinic,OTHER
NCT01100437,Safety Study to Assess Opiate Withdrawal Signs and Symptoms in Opioid Dependent Patients,"A Single-Center, Randomized, Double-Blind, Two-Way Crossover Study to Evaluate Whether a Single-Dose Administration of Crushed and Whole EMBEDA Induces Clinical Opiate Withdrawal Signs and Symptoms in Opioid-Dependent Patients With Chronic, Non-Cancer Pain Who Are Stabilized on EMBEDA¿",TERMINATED,See termination reason in detailed description.,PHASE4,INTERVENTIONAL,14,Chronic Pain,"EMBEDA™ (morphine sulfate/naltrexone hydrochloride) crush, EMBEDA™ (morphine sulfate/naltrexone hydrochloride) whole","DRUG, DRUG",Number of Participants With Clinical Opiate Withdrawal Scale (COWS) Score Greater Than or Equal to (≥) 13 in the Treatment Phase,2010-04,2011-03,Pfizer,INDUSTRY
NCT06009653,Effects of Tirzepatide Plus Intensive Lifestyle Therapy on Body Weight and Metabolic Health in Latinos With Obesity,Effect of Tirzepatide Plus Intensive Lifestyle Therapy on Body Weight and Metabolic Health in Latinos With Obesity,WITHDRAWN,The study was discontinued prematurely for administrative reasons,PHASE4,INTERVENTIONAL,0,"Obesity, Metabolic Disease","Placebo, Tirzepatide","BEHAVIORAL, BEHAVIORAL, DRUG, DRUG","Change in body weight, Change in body weight",2023-09-13,2024-05-29,Washington University School of Medicine,OTHER
NCT04566445,HORIZON: A Phase II Study to Evaluate the Safety and Efficacy of Two Doses of GT005,"HORIZON: A Phase II, Open-label, Outcomes-assessor Masked, Multicentre, Randomised, Controlled Study to Evaluate the Safety and Efficacy of Two Doses of GT005 Administered as a Single Subretinal Injection in Subjects With Geographic Atrophy Secondary to Dry Age-related Macular Degeneration",TERMINATED,Terminated for interim analysis demonstrating futility (trial highly unlikely to meet efficacy outcome). The trial is not ending early because of medical problems or concerns.,PHASE2,INTERVENTIONAL,255,Dry Age-related Macular Degeneration,GT005,DRUG,The Change From Baseline to Week 72 in Geographic Atrophy (GA),2020-09-28,2024-06-10,Gyroscope Therapeutics Limited,INDUSTRY
NCT04975945,Assessing Parenteral Antibiotics Versus Single-time Intra-operative Intra-dermal Antibiotic Administration for Prevention of SSI,A Randomized Controlled Study Assessing Prolonged Parenteral Antibiotics Versus Single-time Intra-operative Intra-dermal Antibiotic Administration in Elective Clean and Clean-contaminated Surgeries for Prevention of Surgical Site Infections,WITHDRAWN,"Technical and organisational issues at the center, leading to inability to enrol study participants",PHASE4,INTERVENTIONAL,0,"Surgical Wound Infection, Surgical Site Infection",Ceftriaxone Sodium,DRUG,"Incidence of Surgical site infection, Organism isolated from wound",2021-08,2022-01,The Grant Medical College & Sir J.J. Group of Hospitals,OTHER_GOV
NCT04742972,Prostate PMSABR Study,PSMA-PET Guided Stereotactic Ablative Body Radiotherapy for Oligometastasis in Metastatic Castration-resistant Prostate Cancer (mCRPC) With Progression on Enzalutamide (PMSABR Study),WITHDRAWN,"The lack of well-defined oligometastasis, high disease burden in mCRPC and high sensitivity of PSMA-PET scan, PMSABR study was made with high ambition and the assumption on recruitment was found to be invalid.",NA,INTERVENTIONAL,0,Prostate Cancer,,"RADIATION, OTHER",The 6-month progression-Free Survival rate,2021-02-25,2022-09-16,Darren Poon,OTHER
NCT04746495,Effect of Eplerenone on Novel Biomarkers of Mineralocorticoid Receptor Activation (ENOVA),Effect of Eplerenone on Novel Biomarkers of Mineralocorticoid Receptor Activation (ENOVA),WITHDRAWN,"Issues relate to COVID-19 and staffing challenges, as well as very tight finances.",PHASE4,INTERVENTIONAL,0,Hypertension,"Placebo, Eplerenone 50mg","DRUG, DRUG","Reverse transcriptase quantitative polymerase chain reaction (RT-qPCR) Cycle threshold (Ct) value of mineralocorticoid receptor-regulated gene messenger ribonucleic acid (mRNA), RT-qPCR Ct value of mineralocorticoid receptor-regulated gene mRNA",2023-02,2023-12-01,University of Michigan,OTHER
NCT05054595,Audio-Recorded vs. Nurse-Led Brief Mindfulness-Based Intervention,Comparing the Effects of an Audio-Recorded Brief Mindfulness-Based Intervention With a Nurse-Led Brief Mindfulness-Based Intervention for Preoperative Knee and Hip Replacement Patients,WITHDRAWN,Lack of provider bandwidth,NA,INTERVENTIONAL,0,"Pain, Osteoarthritis, Knee, Osteoarthritis, Hip",,"BEHAVIORAL, BEHAVIORAL, BEHAVIORAL",Change in Pain Intensity Numeric Rating Scale,2021-09-20,2022-09-20,University of Utah,OTHER
NCT02684539,Autonomous Syncope Onset Prediction and Prevention,"Autonomous Syncope Onset Prediction and Prevention An Open-label, One-centre Pilot Study on Healthy Subjects With the Erigo Tilt Table",WITHDRAWN,project weill not be realized for organisational reasons,NA,INTERVENTIONAL,0,Syncope,,DEVICE,clinical sign of syncope,2014-04,2014-12,Swiss Federal Institute of Technology,OTHER
NCT04268888,Nivolumab in Combination With TACE/TAE for Patients With Intermediate Stage HCC,A Two-arm Multi-stage (TAMS) Seamless Phase II/III Randomised Trial of Nivolumab in Combination With TACE/TAE for Patients With Intermediate Stage HCC,SUSPENDED,Analysis meant the study should close to recruitment,"PHASE2, PHASE3",INTERVENTIONAL,522,Hepatocellular Carcinoma,Nivolumab and TACE/TAE,"DRUG, PROCEDURE","Overall Survival - phase III primary outcome, Time to TACE Progression (TTTP) - phase II primary outcome",2019-05-08,2026-06-30,The Clatterbridge Cancer Centre NHS Foundation Trust,OTHER
NCT01779427,Attention Intervention Management,Rehabilitation Research and Training Center for Traumatic Brain Injury Interventions--Attention Intervention Management,WITHDRAWN,"Based on data from pilot study, the PI and program officer have determined that this study was not feasible.",NA,INTERVENTIONAL,0,"Traumatic Brain Injury (TBI), Attention Deficit Hyperactivity Disorder (ADHD), Head Injury, Brain Concussion, Head Injuries, Closed",,BEHAVIORAL,Parent Report Measures,2013-01,2014-01,"Children's Hospital Medical Center, Cincinnati",OTHER
NCT02016573,Renal Denervation for Uncontrolled Hypertension,Renal Denervation for Uncontrolled Hypertension,WITHDRAWN,No participants enrolled into study and protocol has been superseded,NA,INTERVENTIONAL,0,Hypertension,,DEVICE,blood pressure control,2013-12,2015-04,Baker Heart and Diabetes Institute,OTHER
NCT02591173,Blood Pressure Lowering Effects of Angiotensin-(1-7) in Primary Autonomic Failure,Blood Pressure Lowering Effects of Angiotensin-(1-7) in Primary Autonomic Failure,TERMINATED,Difficulty recruiting,EARLY_PHASE1,INTERVENTIONAL,7,"Autonomic Nervous System Disorders, Pure Autonomic Failure, Shy-Drager Syndrome, Orthostatic Hypotension, Dysautonomic","Angiotensin-(1-7), Saline","DRUG, DRUG",Blood Pressure,2016-02,2020-07,Vanderbilt University Medical Center,OTHER
NCT06795373,Ritlecitinib (PF-06651600) in Participants With Chronic Spontaneous Urticaria,"A Single-center, Single-arm, Open-label Phase IIA Clinical Trial to Investigate Efficacy and Safety of Ritlecitinib (PF-06651600) in Participants With Chronic Spontaneous Urticaria",WITHDRAWN,Sponsor terminated study,PHASE2,INTERVENTIONAL,0,"Chronic Spontaneous Urticaria, CSU",Ritlecitinib,DRUG,Change in Urticaria Activity Score (UAS7),2025-12-31,2026-03-31,Ahuva D Cices,OTHER
NCT02197286,Targeted Vitamin D Treatment of Schizophrenia-Associated Hyperprolinemia,Vitamin-D Treatment Targeted to Hyperprolinemia-Associated Schizophrenia.,WITHDRAWN,Personnel changes at study site.,PHASE2,INTERVENTIONAL,0,"Schizophrenia, Schizoaffective Disorder","Cholecalciferol, Placebo","DRUG, DRUG",Clinical response to supplementation with vitamin D.,2015-02,,NYU Langone Health,OTHER
NCT02974686,Conversion From MPA to Zortress (Everolimus) for GI Toxicity Post-renal Transplantation,Conversion From MPA to Zortress (Everolimus) for GI Toxicity Post-renal Transplantation,TERMINATED,low recruitment,PHASE4,INTERVENTIONAL,1,"Kidney Transplant Rejection, Gastrointestinal Disorder, Functional","Everolimus, Mycophenolic Acid","DRUG, DRUG",Gastrointestinal Symptom Rating Scale,2016-11,2019-09,Washington University School of Medicine,OTHER
NCT04218786,Effect of Colchicine in Patients With Myocardial Infarction,Outcomes of Low-dose Colchicine in Patients With Myocardial Infarction: A Randomized Controlled Trial,WITHDRAWN,"Due to the pandemic, there were logistical issues in continuing the study.",PHASE2,INTERVENTIONAL,0,"Myocardium; Injury, Myocardial Infarction, Myocardial Ischemia","Colchicine, Placebo oral tablet","DRUG, DRUG",Major cardiovascular adverse events (number of events),2025-12,2026-06,Shifa Tameer-e-Millat University,OTHER
NCT00349986,LANTUSTITR: Insulin Glargine in Type 2 Diabetes Mellitus,The Determination of the First Dose and the Optimal Time of Administration of Insulin Glargine Combined With Oral Antidiabetic Drug in Poorly Controlled Type II Diabetic Patients,TERMINATED,prematurely terminated due to loss of interest,PHASE4,INTERVENTIONAL,4,"Diabetes Mellitus, Type 2",Insuline glargine,DRUG,HgbA1c measurement,2006-09,,Sanofi,INDUSTRY
NCT05264454,Effect of High-Flow Nasal Cannula on IVC Measurements Using Point of Care Ultrasound,Effect of High-Flow Nasal Cannula on IVC Measurements Using Point of Care Ultrasound,WITHDRAWN,due to Covid-19 the project will not be moving forward,NA,INTERVENTIONAL,0,Fluid Overload,,DEVICE,Inferior vena cava maximal diameter in millimeter,2022-07-01,2023-06-30,Nova Scotia Health Authority,OTHER
NCT04340154,Study of Sequential CAR-T Cell Treating Leukemia Children,Phase II Study of Sequential Chimeric Antigen Receptor T Cell Targeting at Different B-cell Antigens Treating Refractory or Relapsed B-cell Acute Lymphoblastic Leukemia Children,TERMINATED,ethic commitee decision,PHASE2,INTERVENTIONAL,81,"Acute Lymphoblastic Leukemia, Acute Lymphoblastic Leukemia, in Relapse, Refractory Acute Lymphoid Leukemia",chimeric antigen receptor T cell,BIOLOGICAL,Objective response rate (ORR),2020-05-01,2024-11-30,Beijing Boren Hospital,OTHER
NCT05000294,Atezolizumab Plus Tivozanib in Immunologically Cold Tumor Types,Atezolizumab Plus Tivozanib in Immunologically Cold Tumor Types,SUSPENDED,interim analysis,"PHASE1, PHASE2",INTERVENTIONAL,29,"Bile Duct Cancer, Gall Bladder Cancer, Breast Cancer, Neuroendocrine Tumors, Ovarian Cancer, Pancreatic Adenocarcinoma, Soft Tissue Sarcoma, Vulvar Cancer, Prostate Cancer","Atezolizumab, Tivozanib","DRUG, DRUG",Objective response rate (ORR),2021-12-07,2027-06,University of Florida,OTHER
NCT01098331,Implant Radiation Therapy or Surgery in Treating Patients With Prostate Cancer,Surgery and Brachytherapy: A Randomized Evaluation. Randomized Controlled Trial of Brachytherapy Versus Radical Prostatectomy in Good Risk Prostate Cancer: A Feasibility Study,TERMINATED,Closed early due to poor recruitment,NA,INTERVENTIONAL,30,Prostate Cancer,,"PROCEDURE, PROCEDURE","Proportion of patients consenting to the treatment randomization, Feasibility of randomization in terms of average accrual rate per center during the last 6 months of recruitment",2008-06-01,2013-06-01,University of Southampton,OTHER
