drug_name,source,status,cid,molecular_formula,molecular_weight,canonical_smiles,isomeric_smiles,inchi,inchi_key,adverse_reactions,failure_reason
ROFLUMILAST,openfda_labels,approved,,,,,,,,"Atypical pneumonia, Hypoacusis; Endotracheal intubation, Renal haemangioma, Intervertebral disc protrusion, Back pain, Blood potassium decreased, Urine flow decreased, Arthralgia, Muscle spasms, Abdominal pain, Musculoskeletal chest pain, Oedema peripheral, Fatigue, Oedema, Weight increased; Dyspnoea, Suicidal ideation, Panic attack, Claustrophobia, Tremor, Rash, Depression; Respiratory distress, Forced vital capacity decreased, Illness, Fall, Lower respiratory tract infection, Pulmonary embolism, Cardiac failure, Pleural effusion, Infection susceptibility increased, Blood pressure increased, Wheezing, Chest discomfort, Limb injury, Joint injury, Oxygen saturation decreased, Swelling face, Gait disturbance, Blood glucose increased, Blood iron decreased, Nasal mucosal disorder, Muscular weakness, Bronchitis, Device allergy, Obesity, Respiratory rate decreased, Condition aggravated, Palpitations, Back pain, Hyperglycaemia, Joint swelling, Sciatica, Gastroenteritis viral, Vomiting, Dyspnoea exertional, Weight decreased, Oropharyngeal pain, General physical health deterioration, Lung diffusion test decreased, Restrictive pulmonary disease, Sinusitis, Drug hypersensitivity, Arthralgia, Viral upper respiratory tract infection, Product dose omission issue, Asthma, Forced expiratory volume decreased, Malaise, Cough, Feeling abnormal, Dysstasia, Asthenia, Lethargy, Chest pain, Obstructive airways disorder, Dysphonia, Lung disorder, Secretion discharge, Blood immunoglobulin E increased, Pain, Middle insomnia, Dyspnoea; Dyspnoea, Off label use",
ROMIDEPSIN,openfda_labels,approved,,,,,,,,Disease progression,
ROPINIROLE HYDROCHLORIDE,openfda_labels,approved,,,,,,,,"Cerebral haemorrhage, Haemorrhagic stroke, Hydrocephalus, Brain oedema, Coma, Inappropriate schedule of drug administration; Drug interaction, Acute psychosis; Parkinsonian crisis, Parkinsonism hyperpyrexia syndrome, Orthostatic hypotension",
ROPIVACAINE HYDROCHLORIDE,openfda_labels,approved,,,,,,,,,
"ROSA CANINA FRUIT, ANAMIRTA COCCULUS SEED, PHOSPHORIC ACID, CHAMAELIRIUM LUTEUM ROOT, STRYCHNOS IGNATII SEED, ZINC, AND HONEY",openfda_labels,approved,,,,,,,,,
ROSA CANINA LEAF AND VIBURNUM LANTANA FLOWER BUD,openfda_labels,approved,,,,,,,,,
ROSUVASTATIN,openfda_labels,approved,,,,,,,,"Cerebrovascular accident, Migraine, Presyncope, Syncope; Rectal haemorrhage, Drug interaction; Loss of consciousness, Arrhythmia; Renal cyst haemorrhage, Spinal fracture, Pancreatic mass; Transaminases increased, Confusional state, Loss of consciousness, Retrograde amnesia, Delirium, Bradycardia, Apnoea",
ROSUVASTATIN CALCIUM,openfda_labels,approved,,,,,,,,"Dehydration, Blood potassium decreased, Haemoglobin decreased, Pollakiuria; Platelet count decreased",
RUBBER GLOVES/LATEX DETOX,openfda_labels,approved,,,,,,,,,
RUBIDIUM BROMATUM,openfda_labels,approved,,,,,,,,,
RUBIDIUM MURIATICUM,openfda_labels,approved,,,,,,,,,
RUCAPARIB,openfda_labels,approved,,,,,,,,,
RUFINAMIDE,openfda_labels,approved,,,,,,,,,
RUGBY ANTIFUNGAL CLOTRIMAZOLE,openfda_labels,approved,,,,,,,,,
RUGBY EYE WASH,openfda_labels,approved,,,,,,,,,
RUTIN,openfda_labels,approved,,,,,,,,,
Rabeprazole sodium,openfda_labels,approved,,,,,,,,,
Raltegravir,clinicaltrials,COMPLETED,,,,,,,,,Poor enrollment.
Ramelteon,openfda_labels,approved,,,,,,,,,
Ramipril,openfda_labels,approved,,,,,,,,,
Ranibizumab,clinicaltrials,COMPLETED,,,,,,,,,
Ranitidine,openfda_labels,approved,,,,,,,,,Superiority of iv omeprazole to ranitidine has already been proven by others.
Ranolazine,openfda_labels,approved,,,,,,,,,
Ranolazine 500 mg,clinicaltrials,TERMINATED,,,,,,,,,
Rapamune,clinicaltrials,COMPLETED,,,,,,,,,
Rapid Relief Pain Relief Patch,openfda_labels,approved,,,,,,,,,
Rapidol Aspirin,openfda_labels,approved,,,,,,,,,
Re-Lieved Lidocaine Patch,openfda_labels,approved,,,,,,,,,
ReOrganic Eyelash Growth Boosting Serum,openfda_labels,approved,,,,,,,,,
Red Gecko Broad Spectrum SPF 30 Sunscreen,openfda_labels,approved,,,,,,,,,
Redicare Blood Clotting,openfda_labels,approved,,,,,,,,,
Reef Kids SPF 30 Oxybenzone Free,openfda_labels,approved,,,,,,,,,
Regadenoson,openfda_labels,approved,,,,,,,,,
Regenivade Hair Growth Foam,openfda_labels,approved,,,,,,,,,
Regorafenib,clinicaltrials,RECRUITING,,,,,,,,,The Sponsor made the decision to terminate the study due to start up and recruitment issues caused by limited resource availability at the treating centers.
Regorafenib (BAY73-4506),clinicaltrials,COMPLETED,,,,,,,,,
Relief,openfda_labels,approved,,,,,,,,,
Relugolix,clinicaltrials,COMPLETED,,,,,,,,,
Remedy Antifungal,openfda_labels,approved,,,,,,,,,
Remedy Barrier Cream Cloths Fragrance Free,openfda_labels,approved,,,,,,,,,
Remimazolam,clinicaltrials,NOT_YET_RECRUITING,,,,,,,,,
Renapar,openfda_labels,approved,,,,,,,,,
Reoganic Body Firming StretchCream,openfda_labels,approved,,,,,,,,,
Reoganic EX Whitening Pore Care Deodorant,openfda_labels,approved,,,,,,,,,
Replenix Acne,openfda_labels,approved,,,,,,,,,
Replenix Gly-Sal 10-2 cleanser,openfda_labels,approved,,,,,,,,,
Rescue Sleep,openfda_labels,approved,,,,,,,,,
Resinol,openfda_labels,approved,,,,,,,,,
Restorative Day Moisture SPF 15,openfda_labels,approved,,,,,,,,,
Retin-A MICRO,openfda_labels,approved,,,,,,,,,
RevitaDERM PSORIASIS,openfda_labels,approved,,,,,,,,,
Revivol Hemorrhoid and Fissure,openfda_labels,approved,,,,,,,,,
Rhododendron Chrysanthum,openfda_labels,approved,,,,,,,,,
Ribavirin,clinicaltrials,TERMINATED,,,,,,,,,This was an expanded access treatment protocol that did not enroll any subjects due to no infections requiring treatment.; Lack of participants willing to enroll
Ribavirin-placebo: 8-week treatment,clinicaltrials,COMPLETED,,,,,,,,,
Ribavirin: 16-week treatment,clinicaltrials,COMPLETED,,,,,,,,,
Ribavirin: 24-week treatment,clinicaltrials,COMPLETED,,,,,,,,,
Ribavirinum,openfda_labels,approved,,,,,,,,,
Ribociclib,clinicaltrials,COMPLETED,,,,,,,,,
Rifadin IV,openfda_labels,approved,,,,,,,,,
Rifaximin,clinicaltrials,UNKNOWN,,,,,,,,,PI Initiated study - PI left facility; Conducting an interim analysis
Right Remedies Maximum Strength Gas Relief Softgel,openfda_labels,approved,,,,,,,,,
Rimiducid,clinicaltrials,RECRUITING,,,,,,,,,
Ringers,openfda_labels,approved,,,,,,,,,
Riomet,openfda_labels,approved,,,,,,,,,
Risperidone,openfda_labels,approved,,,,,,,,,
Rite Aid Fiber Caplets,openfda_labels,approved,,,,,,,,,
Rite Aid Lubricant Eye Drops Restorative Performance,openfda_labels,approved,,,,,,,,,
Rite Aid Mineral Sensitive Skin Zinc Oxide Sunscreen For Face SPF 50,openfda_labels,approved,,,,,,,,,
Rite Aid Mineral Sunscreen Broad Spectrum SPF 50,openfda_labels,approved,,,,,,,,,
Rite Aid Mineral Zinc Oxide Sunscreen Broad Spectrum SPF 50,openfda_labels,approved,,,,,,,,,
Rite Aid Muscle Rub Ultra Strength,openfda_labels,approved,,,,,,,,,
Rite Aid Ryshi Facial Mist Sunscreen Broad Spectrum SPF 30,openfda_labels,approved,,,,,,,,,
"Rite Aid Ryshi Sunscreen Face Primer Shea Butter, Aloe, Mineral Oil, and Vitamin E Broad Spectrum SPF 30",openfda_labels,approved,,,,,,,,,
Rite Aid Ryshi Sunscreen with Hyaluronic Acid and Collagen Broad Spectrum SPF 50,openfda_labels,approved,,,,,,,,,
Rituximab,clinicaltrials,COMPLETED,,,,,,,,,The stopping rule for incidence of acute rejection was met.; Lack of enrollment; Sponsor decision
Rivastigmine Tartrate,openfda_labels,approved,,,,,,,,,
Rivastigmine transdermal patch,clinicaltrials,COMPLETED,,,,,,,,,
Rizatriptan Benzoate,openfda_labels,approved,,,,,,,,,
RoC Barrier Renew AM Moisturizer SPF 30,openfda_labels,approved,,,,,,,,,
Robinia Radix 6X,openfda_labels,approved,,,,,,,,,
Robitussin Sugar-Free Dye-Free Cough Plus Chest Congestion DM,openfda_labels,approved,,,,,,,,,
RoboHBr Cough SUPPRESSANT,openfda_labels,approved,,,,,,,,,
Rocuronium Bromide,openfda_labels,approved,,,,,,,,,
Rocuronium bromide,clinicaltrials,UNKNOWN,,,,,,,,,
Roflumilast,openfda_labels,approved,,,,,,,,,
Rolaids Advanced Antacid Anti-gas Wild Berry,openfda_labels,approved,,,,,,,,,
Roll On Anti-Perspirant (Alcohol Free),openfda_labels,approved,,,,,,,,,
Rompe Pechito DM for Kids,openfda_labels,approved,,,,,,,,,
Rompe Pecho CF CF,openfda_labels,approved,,,,,,,,,
Rompe Pecho NT NT,openfda_labels,approved,,,,,,,,,
Rompe Pecho SF Flu SF Flu,openfda_labels,approved,,,,,,,,,
Rompe Tos X Adults,openfda_labels,approved,,,,,,,,,
Rompe Tos X Children,openfda_labels,approved,,,,,,,,,
Ropivacaine,clinicaltrials,COMPLETED,,,,,,,,,Difficulties in recruiting patients; changed drug approval
Rosuvastatin,openfda_labels,approved,,,,,,,,,The decision to terminate clinical development of lotiglipron is based on pharmacokinetic data from Phase 1 drug-drug-interaction studies and laboratory measurements of elevated transaminases in these Phase 1 studies as well as a Phase 2 study.; Enrollment did not meet anticipated goals. Eligibility was a challenge.
Rosuvastatin Calcium,openfda_labels,approved,,,,,,,,,
Rosuvastatin calcium,openfda_labels,approved,,,,,,,,,
Rosuvastatin10 mg tablet,clinicaltrials,COMPLETED,,,,,,,,,
Royal Jelly Berry Powerful Lip Care,openfda_labels,approved,,,,,,,,,
Rubber Ducky SPF 50 Unfragranced Sunscreen,openfda_labels,approved,,,,,,,,,
Rubber Gloves/Latex Detox 6029,openfda_labels,approved,,,,,,,,,
Rubidium Bromatum,openfda_labels,approved,,,,,,,,,
Rubidium Muriaticum,openfda_labels,approved,,,,,,,,,
Rubraca,openfda_labels,approved,,,,,,,,,
Rugby Polyvinyl Alcohol 1.4% Lubricating Eye Drops,openfda_labels,approved,,,,,,,,,
Rutin 1541,openfda_labels,approved,,,,,,,,,
SABAL COMBINATION,openfda_labels,approved,,,,,,,,,
SABAL SERRULATA,openfda_labels,approved,,,,,,,,,
SACUBITRIL AND VALSARTAN,openfda_labels,approved,,,,,,,,,
SALICYLIC ACID,openfda_labels,approved,,,,,,,,"Erythema, Swelling, Cellulitis",
SALICYLIC ACID 3%,openfda_labels,approved,,,,,,,,,
"SALICYLIC ACID, BENZOYL PEROXIDE",openfda_labels,approved,,,,,,,,,
"SALICYLIC ACID, TITANIUM DIOXIDE, AND ZINC OXIDE",openfda_labels,approved,,,,,,,,,
SALINE NASAL (SODIUM CHLORIDE),openfda_labels,approved,,,,,,,,,
SALIX ALBA WHOLE,openfda_labels,approved,,,,,,,,,
SANTO REMEDIOS RADIANCE SILKY MINERAL PRIMER SUNSCREEN SPF 42 IVORY,openfda_labels,approved,,,,,,,,,
SARRACENIA PURPUREA,openfda_labels,approved,,,,,,,,,
SC Methylnaltrexone,clinicaltrials,COMPLETED,,,,,,,,,
SC Placebo,clinicaltrials,COMPLETED,,,,,,,,,
SCB-2019/Clover,clinicaltrials,UNKNOWN,,,,,,,,,
SCENTUAL AROMA BEAUTY SUN VEIL SPF30,openfda_labels,approved,,,,,,,,,
SCOPOLAMINE,openfda_labels,approved,,,,,,,,"Asthenia, Plasma cell myeloma; Plasma cell myeloma, Renal failure acute; Dizziness, Vertigo, Sensation of heaviness, Asthenia, Heart rate decreased, Dry mouth, Balance disorder, Mydriasis, Hallucination, Fear, Asthenia",
SCRUBS Hand Sanitizer Wipes,openfda_labels,approved,,,,,,,,,
SECNIDAZOLE,openfda_labels,approved,,,,,,,,,
SELAN PLUS ZINC OXIDE,openfda_labels,approved,,,,,,,,,
SELEGILINE HYDROCHLORIDE,openfda_labels,approved,,,,,,,,,
SELENIUM BROMATUM,openfda_labels,approved,,,,,,,,,
SELENIUM MURIATICUM,openfda_labels,approved,,,,,,,,,
SELENIUM SULFIDE,openfda_labels,approved,,,,,,,,,
"SENNA AND DOCUSATE SODIUM TABLETS, 8.6 MG AND 50 MG",openfda_labels,approved,,,,,,,,,
SENNA-S,openfda_labels,approved,,,,,,,,"Rectal prolapse, Fungal infection, Pyrexia, Influenza like illness",
SENNOSIDES,openfda_labels,approved,,,,,,,,"Coma, Gastrooesophageal reflux disease, Pneumonia aspiration, Somnolence, Underdose",
SENNOSIDES AND DOCUSATE SODIUM,openfda_labels,approved,,,,,,,,,
SENTRY ANTISEPTIC HANDSOAP,openfda_labels,approved,,,,,,,,,
SEPIA,openfda_labels,approved,,,,,,,,,
SERDEXMETHYLPHENIDATE AND DEXMETHYLPHENIDATE,openfda_labels,approved,,,,,,,,,
SEROQUEL,openfda_labels,approved,,,,,,,,"Tremor; Somnolence, Trismus, Fatigue; Activities of daily living impaired, Crying, Drug ineffective, Depression; Hypokinesia, Dehydration, Drug dose omission, Paralysis, Quality of life decreased, Speech disorder, Loss of consciousness, Withdrawal syndrome, Dyskinesia, Dysphagia; Ovarian germ cell cancer stage II, Amenorrhoea, Weight increased, Tremor, Galactorrhoea, Dyspnoea, Blood prolactin increased, Palpitations, Dyskinesia, Dysuria, Swelling, Muscle spasms, Breast enlargement, Fatigue, Muscular weakness, Agitation, Aggression, Hyperhidrosis, Abdominal pain",
SERTRALINE,openfda_labels,approved,,,,,,,,"Blood count abnormal, Platelet count decreased; Anaphylactic reaction, Metrorrhagia, Dizziness; Death; Ocular hyperaemia, Eye pain, Dry eye, Chest discomfort; Incontinence, Urinary tract infection",
SERTRALINE HYDROCHLORIDE,openfda_labels,approved,,,,,,,,"Drug ineffective; Rhabdomyolysis; Exposure during pregnancy, Pre-eclampsia, Drug withdrawal syndrome; Multiple chemical sensitivity, Disorientation, Tinnitus, Nasal dryness, Stereotypy, Dry eye, Disturbance in attention, Dizziness, Tension, Dry mouth, Sleep disorder, Malaise; Incorrect drug administration duration, Underdose, Product quality issue",
SEVELAMER CARBONATE,openfda_labels,approved,,,,,,,,,
SEVELAMER HYDROCHLORIDE,openfda_labels,approved,,,,,,,,,
SEVENTH CHAKRA (CROWN),openfda_labels,approved,,,,,,,,,
SEVOFLURANE,openfda_labels,approved,,,,,,,,"Anaphylactic shock, Platelet count decreased, White blood cell count increased; Torsade de pointes; Upper airway obstruction, Muscle rigidity, Oxygen saturation decreased, Joint range of motion decreased",
SEXY MIX Tattoo Mineral Sunscreen Stick Broad Spectrum SPF 50,openfda_labels,approved,,,,,,,,,
SEXY MIX Tattoo Ultra Sunscreen Broad Spectrum SPF 50,openfda_labels,approved,,,,,,,,,
SHISEIDO SYNCHRO SKIN SELF-REFRESHING FOUNDATION 110 ALABASTER,openfda_labels,approved,,,,,,,,,
SHISEIDO ULTIMATE SUN PROTECTOR,openfda_labels,approved,,,,,,,,,
SHR-A1811,clinicaltrials,RECRUITING,,,,,,,,,
SHR1459 High Dose,clinicaltrials,UNKNOWN,,,,,,,,,
SHR1459 Low Dose,clinicaltrials,UNKNOWN,,,,,,,,,
SHR2554 tablets,clinicaltrials,RECRUITING,,,,,,,,,
SILDENAFIL,openfda_labels,approved,,,,,,,,"Splenomegaly, Dyspnoea, Insomnia; Death, Lung disorder, Splenomegaly, Confusional state, Hepatomegaly, Right ventricular failure, Nasopharyngitis; Fluid overload, Dyspnoea, Suffocation feeling, Oedema, Hypotension; Coronary arterial stent insertion, Urinary tract infection, Klebsiella test positive, Renal impairment, Blood alkaline phosphatase increased; Death",
SILDENAFIL CITRATE,openfda_labels,approved,,,,,,,,"Somnolence, Drug dose omission; Malaise, Hypoaesthesia, Muscular weakness, Tremor; Upper limb fracture; Restless legs syndrome; Death",
SILICEA,openfda_labels,approved,,,,,,,,,
SILICIUM METALLICUM,openfda_labels,approved,,,,,,,,,
SILICIUM OXYDATUM,openfda_labels,approved,,,,,,,,,
SILICON DIOXIDE,openfda_labels,approved,,,,,,,,,
SILVER,openfda_labels,approved,,,,,,,,,
"SILVER NITRATE, ARNICA MONTANA ROOT, ARISAEMA TRIPHYLLUM ROOT, OYSTER SHELL CALCIUM CARBONATE, CRUDE,ACTIVATED CHARCOAL, CAUSTICUM, HYOSCYAMUS NIGER, PARIS QUADRIFOLIA, PHOSPHORUS, AND VERBASCUM THAPSUS",openfda_labels,approved,,,,,,,,,
SILVER SULFADIAZINE,openfda_labels,approved,,,,,,,,"Chest discomfort, Hypoaesthesia",
SIMETHICONE,openfda_labels,approved,,,,,,,,"Eating disorder, Dysgeusia, Weight decreased, Parenteral nutrition; Asthenia, Immobile, Oral candidiasis, Hypertonia, Atelectasis, Pneumothorax, Bronchial secretion retention, Bronchial obstruction, Device physical property issue, Ureteric obstruction, Calculus ureteric, Constipation, Underdose, Sepsis, Systemic inflammatory response syndrome, Anaemia, Acute respiratory failure, Device power source issue, Pneumonia aspiration, Renal atrophy, Incorrect dose administered by device, Device malfunction, Pneumonia, Soft tissue injury, Encopresis, Drug withdrawal syndrome, Pruritus, Haemoglobin decreased, Myositis, Pulmonary oedema, Respiratory distress, Haematoma, Pneumonia pseudomonal, Catheter site haematoma, Pleural effusion, Altered state of consciousness; Malnutrition",
SIMVASTATIN,openfda_labels,approved,,,,,,,,"Hair growth abnormal, Skin disorder, Alopecia; Grand mal convulsion, Vomiting, Amnesia; Weight increased; Interstitial lung disease, Dyspnoea, General physical health deterioration, Pleural effusion, Oedema, Aphthous stomatitis; Stomatitis",
SINAPIS NIGRA,openfda_labels,approved,,,,,,,,,
SINUS RX,openfda_labels,approved,,,,,,,,,
SINUSITIS DROPS,openfda_labels,approved,,,,,,,,,
SIROLIMUS,openfda_labels,approved,,,,,,,,"Drug-induced liver injury; Nephrogenic systemic fibrosis; Metastatic malignant melanoma, Ulcer haemorrhage, Skin lesion, Pain, Infection, Inflammation, Purulent discharge, VIIth nerve paralysis, Seborrhoeic keratosis; Angina pectoris, Dehydration, Malaise, Pain, Oral surgery, Immunosuppressant drug level increased, Drug interaction; Drug-induced liver injury, Hepatic necrosis",
SITAGLIPTIN AND METFORMIN HYDROCHLORIDE,openfda_labels,approved,,,,,,,,,
SKIN BARRIER BALM,openfda_labels,approved,,,,,,,,,
SKIN MEDICA Purifying Foaming Wash,openfda_labels,approved,,,,,,,,,
SKINPHARMACY ADVANCED ACNE THERAPY PORE REFINING FACIAL MASK,openfda_labels,approved,,,,,,,,,
SLEEP GUMMIES,openfda_labels,approved,,,,,,,,,
SM SWABALPHA,openfda_labels,approved,,,,,,,,,
SMOOTH GATOR Head-Ezz Analgesic,openfda_labels,approved,,,,,,,,,
SOAANZ,openfda_labels,approved,,,,,,,,,
SODIUM BICARBONATE,openfda_labels,approved,,,,,,,,"Angioedema, Metabolic acidosis, Dyspnoea, Drug ineffective; Febrile neutropenia, Hypophagia, Pleural effusion; Oedema peripheral, Chest pain, Dyspnoea, C-reactive protein increased, Erythema, Pleural effusion, Systemic lupus erythematosus, Lupus nephritis, Nephrotic syndrome, Biopsy kidney, Pneumonia, Hypoproteinaemia, Pyrexia; Anaemia, Blood creatinine increased, Hyperkalaemia, Dyspnoea, Fatigue, Dyspnoea exertional, Thrombocytosis, Dizziness; Prostate cancer, C-reactive protein increased, Colon cancer",
"SODIUM CATION, SODIUM BICARBONATE, ANHYDROUS DEXTROSE, MAGNESIUM SULFATE, POTASSIUM CHLORIDE, CALCIUM CHLORIDE, SODIUM PHOSPHATE",openfda_labels,approved,,,,,,,,,
SODIUM CHLORIDE,openfda_labels,approved,,,,,,,,"Mental status changes; Nasal congestion, Constipation, Spondylitis, Weight increased; Aggression, Anger, Abnormal behaviour, Dizziness; Febrile neutropenia, Hypophagia, Pleural effusion; Flushing, Dizziness, Pruritus, Rash, Blood pressure diastolic decreased, Dyskinesia, Eye movement disorder, Urinary incontinence, Faecal incontinence, Pulse absent, Infusion related reaction, Loss of consciousness, Febrile neutropenia, Unevaluable event",
"SODIUM CHLORIDE, CALCIUM CHLORIDE, AND POTASSIUM CHLORIDE",openfda_labels,approved,,,,,,,,,
"SODIUM CHLORIDE, SODIUM LACTATE, CALCIUM CHLORIDE, MAGNESIUM CHLORIDE AND DEXTROSE",openfda_labels,approved,,,,,,,,,
SODIUM FLUORIDE,openfda_labels,approved,,,,,,,,"Angioedema, Lip dry, Drug hypersensitivity, Product formulation issue",
"SODIUM FLUORIDE1.1%, POTASSIUM NITRATE 5%",openfda_labels,approved,,,,,,,,,
SODIUM MONOFLUOROPHOSPHATE,openfda_labels,approved,,,,,,,,,
SODIUM NITROPRUSSIDE,openfda_labels,approved,,,,,,,,,
"SODIUM PALM KERNELATE, PANAX GINSENG ROOT EXTRACT",openfda_labels,approved,,,,,,,,,
"SODIUM PHOSPHATE, DIBASIC AND SODIUM PHOSPHATE, MONOBASIC, UNSPECIFIED FORM",openfda_labels,approved,,,,,,,,,
